date,t2m,prectotcorr,country
2017-04-02,17.42,0.15,All
2017-04-03,17.02,0.07,All
2017-04-04,17.45,0.09,All
2017-04-05,17.59,0.17,All
2017-04-06,16.66,0.0,All
2017-04-07,16.68,0.09,All
2017-04-08,16.85,0.15,All
2017-04-09,17.07,0.03,All
2017-04-10,16.59,0.0,All
2017-04-11,17.09,0.09,All
2017-04-12,17.57,0.28,All
2017-04-13,17.87,0.29,All
2017-04-14,18.32,0.36,All
2017-04-15,18.72,2.68,All
2017-04-16,18.52,0.81,All
2017-04-17,18.03,0.0,All
2017-04-18,18.32,0.01,All
2017-04-19,18.08,0.0,All
2017-04-20,18.19,0.02,All
2017-04-21,18.44,0.01,All
2017-04-22,18.23,0.0,All
2017-04-23,18.56,0.0,All
2017-04-24,19.18,0.08,All
2017-04-25,19.42,1.9,All
2017-04-26,19.03,6.97,All
2017-04-27,17.52,4.79,All
2017-04-28,16.19,2.51,All
2017-04-29,16.63,1.5,All
2017-04-30,15.4,1.24,All
2017-05-01,16.64,2.79,All
2017-05-02,16.58,4.29,All
2017-05-03,17.19,1.48,All
2017-05-04,17.11,9.39,All
2017-05-05,16.22,4.98,All
2017-05-06,16.77,2.61,All
2017-05-07,17.72,2.03,All
2017-05-08,16.79,2.52,All
2017-05-09,17.32,0.69,All
2017-05-10,18.32,1.33,All
2017-05-11,18.07,2.63,All
2017-05-12,18.3,4.36,All
2017-05-13,17.38,10.09,All
2017-05-14,17.23,5.93,All
2017-05-15,16.82,27.62,All
2017-05-16,16.66,14.93,All
2017-05-17,17.57,6.84,All
2017-05-18,16.26,12.71,All
2017-05-19,17.09,8.9,All
2017-05-20,17.76,0.38,All
2017-05-21,17.49,0.33,All
2017-05-22,17.63,0.24,All
2017-05-23,18.08,0.52,All
2017-05-24,17.56,0.85,All
2017-05-25,17.04,1.07,All
2017-05-26,17.41,0.09,All
2017-05-27,17.97,1.68,All
2017-05-28,16.76,3.17,All
2017-05-29,17.15,5.55,All
2017-05-30,17.67,0.51,All
2017-05-31,17.31,8.6,All
2017-06-01,17.87,0.98,All
2017-06-02,18.38,0.01,All
2017-06-03,19.0,0.37,All
2017-06-04,19.51,0.4,All
2017-06-05,18.9,0.36,All
2017-06-06,19.05,3.69,All
2017-06-07,19.44,3.46,All
2017-06-08,19.03,0.34,All
2017-06-09,19.31,0.87,All
2017-06-10,20.21,0.34,All
2017-06-11,19.54,0.96,All
2017-06-12,18.47,5.97,All
2017-06-13,18.39,1.61,All
2017-06-14,18.68,2.7,All
2017-06-15,18.78,1.44,All
2017-06-16,19.46,0.94,All
2017-06-17,19.13,1.23,All
2017-06-18,18.73,3.14,All
2017-06-19,18.1,1.72,All
2017-06-20,18.79,0.22,All
2017-06-21,19.02,5.01,All
2017-06-22,18.89,0.85,All
2017-06-23,18.36,2.75,All
2017-06-24,17.2,4.94,All
2017-06-25,16.79,4.52,All
2017-06-26,16.62,2.73,All
2017-06-27,16.59,16.85,All
2017-06-28,16.66,9.21,All
2017-06-29,17.93,1.24,All
2017-06-30,17.45,1.92,All
2017-07-01,16.37,5.29,All
2017-07-02,16.59,8.93,All
2017-07-03,15.59,13.42,All
2017-07-04,15.6,5.92,All
2017-07-05,15.33,16.86,All
2017-07-06,16.25,10.85,All
2017-07-07,16.81,6.22,All
2017-07-08,15.44,9.71,All
2017-07-09,15.03,10.98,All
2017-07-10,16.69,8.32,All
2017-07-11,15.52,3.0,All
2017-07-12,16.59,2.15,All
2017-07-13,16.93,2.71,All
2017-07-14,16.66,3.5,All
2017-07-15,15.88,26.07,All
2017-07-16,16.55,12.15,All
2017-07-17,16.85,1.47,All
2017-07-18,16.51,13.25,All
2017-07-19,15.71,36.93,All
2017-07-20,14.43,11.91,All
2017-07-21,15.44,9.43,All
2017-07-22,16.04,16.2,All
2017-07-23,16.43,10.76,All
2017-07-24,16.99,7.14,All
2017-07-25,16.07,25.51,All
2017-07-26,15.25,20.96,All
2017-07-27,15.71,5.74,All
2017-07-28,16.18,1.88,All
2017-07-29,16.91,2.26,All
2017-07-30,16.69,6.21,All
2017-07-31,16.04,6.43,All
2017-08-01,16.46,3.33,All
2017-08-02,16.06,5.72,All
2017-08-03,16.06,9.88,All
2017-08-04,17.03,2.03,All
2017-08-05,16.34,23.61,All
2017-08-06,15.47,12.45,All
2017-08-07,15.6,4.17,All
2017-08-08,14.09,10.28,All
2017-08-09,15.86,4.32,All
2017-08-10,16.18,14.32,All
2017-08-11,14.94,5.74,All
2017-08-12,14.9,4.13,All
2017-08-13,15.66,6.01,All
2017-08-14,14.79,7.06,All
2017-08-15,15.94,6.26,All
2017-08-16,15.12,7.36,All
2017-08-17,16.34,1.75,All
2017-08-18,15.77,6.71,All
2017-08-19,15.93,6.71,All
2017-08-20,15.79,3.34,All
2017-08-21,15.93,4.97,All
2017-08-22,16.3,14.35,All
2017-08-23,15.6,30.63,All
2017-08-24,16.36,4.24,All
2017-08-25,15.84,13.05,All
2017-08-26,16.41,10.63,All
2017-08-27,15.75,13.93,All
2017-08-28,15.75,10.39,All
2017-08-29,15.66,22.97,All
2017-08-30,15.92,13.04,All
2017-08-31,15.87,15.65,All
2017-09-01,16.14,9.49,All
2017-09-02,15.02,11.99,All
2017-09-03,15.82,26.87,All
2017-09-04,15.21,27.38,All
2017-09-05,15.28,3.77,All
2017-09-06,15.94,3.31,All
2017-09-07,15.32,6.4,All
2017-09-08,15.85,1.18,All
2017-09-09,15.71,2.68,All
2017-09-10,16.54,5.22,All
2017-09-11,15.79,17.48,All
2017-09-12,15.65,1.37,All
2017-09-13,15.59,2.05,All
2017-09-14,15.7,4.21,All
2017-09-15,15.11,16.93,All
2017-09-16,14.21,25.7,All
2017-09-17,14.23,5.73,All
2017-09-18,15.39,7.64,All
2017-09-19,15.14,12.53,All
2017-09-20,14.89,16.13,All
2017-09-21,14.64,4.76,All
2017-09-22,14.84,3.98,All
2017-09-23,14.95,0.9,All
2017-09-24,14.62,2.83,All
2017-09-25,14.48,2.47,All
2017-09-26,14.61,0.92,All
2017-09-27,14.74,0.86,All
2017-09-28,14.95,5.45,All
2017-09-29,15.13,6.87,All
2017-09-30,14.96,14.41,All
2017-10-01,14.05,8.17,All
2017-10-02,14.24,1.07,All
2017-10-03,13.49,0.0,All
2017-10-04,13.72,0.0,All
2017-10-05,14.08,0.05,All
2017-10-06,14.89,0.15,All
2017-10-07,14.92,0.25,All
2017-10-08,14.42,0.51,All
2017-10-09,14.53,7.09,All
2017-10-10,14.74,4.2,All
2017-10-11,15.04,5.6,All
2017-10-12,13.81,1.52,All
2017-10-13,13.26,0.0,All
2017-10-14,13.88,0.09,All
2017-10-15,14.98,0.88,All
2017-10-16,15.37,1.91,All
2017-10-17,15.56,3.09,All
2017-10-18,15.66,0.04,All
2017-10-19,15.26,0.06,All
2017-10-20,14.71,0.03,All
2017-10-21,14.0,0.0,All
2017-10-22,14.48,0.0,All
2017-10-23,15.06,0.01,All
2017-10-24,14.66,0.01,All
2017-10-25,13.92,0.0,All
2017-10-26,12.77,0.01,All
2017-10-27,13.69,0.9,All
2017-10-28,14.06,1.59,All
2017-10-29,13.7,0.31,All
2017-10-30,12.97,1.24,All
2017-10-31,13.81,0.35,All
2017-11-01,14.35,0.02,All
2017-11-02,14.1,0.0,All
2017-11-03,14.62,0.02,All
2017-11-04,15.06,0.42,All
2017-11-05,14.92,1.08,All
2017-11-06,13.84,0.38,All
2017-11-07,13.39,0.12,All
2017-11-08,13.34,0.0,All
2017-11-09,13.5,0.0,All
2017-11-10,14.11,0.01,All
2017-11-11,14.45,0.01,All
2017-11-12,14.32,0.06,All
2017-11-13,13.44,0.0,All
2017-11-14,12.71,0.0,All
2017-11-15,12.11,0.0,All
2017-11-16,11.99,0.0,All
2017-11-17,11.85,0.0,All
2017-11-18,11.57,0.04,All
2017-11-19,11.31,0.0,All
2017-11-20,12.3,0.01,All
2017-11-21,14.48,3.39,All
2017-11-22,14.97,0.01,All
2017-11-23,14.7,0.03,All
2017-11-24,13.6,0.69,All
2017-11-25,14.32,2.08,All
2017-11-26,12.6,0.0,All
2017-11-27,12.56,0.02,All
2017-11-28,13.79,0.49,All
2017-11-29,13.71,0.0,All
2017-11-30,12.33,0.0,All
2017-12-01,12.22,0.0,All
2017-12-02,12.16,0.0,All
2017-12-03,12.27,0.0,All
2017-12-04,11.52,0.0,All
2017-12-05,12.59,0.0,All
2017-12-06,13.73,0.0,All
2017-12-07,14.71,0.0,All
2017-12-08,13.76,0.0,All
2017-12-09,12.2,0.0,All
2017-12-10,11.0,0.0,All
2017-12-11,11.04,0.0,All
2017-12-12,10.83,0.0,All
2017-12-13,11.14,0.0,All
2017-12-14,14.38,0.0,All
2017-12-15,15.43,0.0,All
2017-12-16,14.37,0.0,All
2017-12-17,13.6,0.0,All
2017-12-18,13.06,0.24,All
2017-12-19,12.0,0.71,All
2017-12-20,11.32,0.5,All
2017-12-21,10.72,0.0,All
2017-12-22,10.44,0.0,All
2017-12-23,10.59,0.0,All
2017-12-24,11.96,0.0,All
2017-12-25,13.73,0.0,All
2017-12-26,13.76,0.0,All
2017-12-27,12.9,0.0,All
2017-12-28,12.93,0.0,All
2017-12-29,13.31,0.0,All
2017-12-30,13.92,0.0,All
2017-12-31,14.56,0.0,All
2018-01-01,15.44,0.0,All
2018-01-02,13.72,0.0,All
2018-01-03,14.84,0.03,All
2018-01-04,15.94,0.13,All
2018-01-05,15.54,0.07,All
2018-01-06,15.02,0.0,All
2018-01-07,15.76,0.0,All
2018-01-08,15.28,0.0,All
2018-01-09,15.03,0.0,All
2018-01-10,14.02,0.0,All
2018-01-11,14.62,0.29,All
2018-01-12,14.27,0.23,All
2018-01-13,13.03,0.0,All
2018-01-14,13.16,0.0,All
2018-01-15,13.47,0.0,All
2018-01-16,13.71,0.0,All
2018-01-17,14.35,0.0,All
2018-01-18,15.36,0.0,All
2018-01-19,15.26,0.01,All
2018-01-20,14.79,0.21,All
2018-01-21,14.82,0.01,All
2018-01-22,15.66,0.0,All
2018-01-23,16.26,0.0,All
2018-01-24,14.89,0.0,All
2018-01-25,15.57,0.0,All
2018-01-26,16.54,0.0,All
2018-01-27,15.77,0.0,All
2018-01-28,15.83,0.0,All
2018-01-29,16.11,0.0,All
2018-01-30,16.7,0.0,All
2018-01-31,16.16,0.11,All
2018-02-01,15.32,0.01,All
2018-02-02,16.41,0.0,All
2018-02-03,16.67,1.22,All
2018-02-04,15.2,4.34,All
2018-02-05,14.74,0.41,All
2018-02-06,13.67,0.0,All
2018-02-07,14.14,0.0,All
2018-02-08,14.41,0.0,All
2018-02-09,16.24,0.0,All
2018-02-10,16.34,0.0,All
2018-02-11,16.52,0.01,All
2018-02-12,17.61,0.85,All
2018-02-13,17.57,1.88,All
2018-02-14,17.08,0.0,All
2018-02-15,16.21,0.12,All
2018-02-16,16.48,0.04,All
2018-02-17,17.71,0.18,All
2018-02-18,17.6,2.76,All
2018-02-19,17.1,4.43,All
2018-02-20,16.68,4.81,All
2018-02-21,16.99,5.83,All
2018-02-22,16.6,4.41,All
2018-02-23,16.89,0.37,All
2018-02-24,17.73,3.42,All
2018-02-25,17.53,5.51,All
2018-02-26,17.62,1.33,All
2018-02-27,16.72,2.12,All
2018-02-28,16.88,1.21,All
2018-03-01,18.43,0.26,All
2018-03-02,17.52,0.14,All
2018-03-03,16.58,1.15,All
2018-03-04,16.34,1.04,All
2018-03-05,17.44,0.2,All
2018-03-06,16.42,0.3,All
2018-03-07,16.01,1.32,All
2018-03-08,16.1,0.01,All
2018-03-09,16.36,0.0,All
2018-03-10,17.73,0.0,All
2018-03-11,19.07,0.0,All
2018-03-12,19.54,0.01,All
2018-03-13,18.87,0.23,All
2018-03-14,18.07,2.47,All
2018-03-15,17.07,0.82,All
2018-03-16,17.67,1.15,All
2018-03-17,18.17,0.05,All
2018-03-18,17.4,0.0,All
2018-03-19,17.03,0.03,All
2018-03-20,17.58,0.02,All
2018-03-21,18.12,0.0,All
2018-03-22,18.88,0.27,All
2018-03-23,19.02,1.02,All
2018-03-24,19.09,0.08,All
2018-03-25,18.51,0.0,All
2018-03-26,17.73,0.0,All
2018-03-27,16.93,0.0,All
2018-03-28,17.37,0.0,All
2018-03-29,17.86,1.6,All
2018-03-30,18.0,0.28,All
2018-03-31,16.86,3.22,All
2018-04-01,15.9,4.37,All
2018-04-02,16.63,2.71,All
2018-04-03,16.89,4.22,All
2018-04-04,17.94,6.02,All
2018-04-05,15.95,4.74,All
2018-04-06,17.26,6.28,All
2018-04-07,17.08,2.37,All
2018-04-08,16.58,3.84,All
2018-04-09,18.16,3.73,All
2018-04-10,17.27,7.83,All
2018-04-11,16.73,5.16,All
2018-04-12,18.07,0.9,All
2018-04-13,17.18,0.58,All
2018-04-14,16.28,6.36,All
2018-04-15,17.22,0.68,All
2018-04-16,18.92,0.38,All
2018-04-17,17.72,0.75,All
2018-04-18,17.8,3.53,All
2018-04-19,16.67,13.56,All
2018-04-20,17.37,0.96,All
2018-04-21,15.93,11.64,All
2018-04-22,16.5,0.66,All
2018-04-23,17.33,1.46,All
2018-04-24,16.99,3.27,All
2018-04-25,17.58,4.87,All
2018-04-26,17.04,3.9,All
2018-04-27,16.39,11.07,All
2018-04-28,17.48,1.1,All
2018-04-29,17.09,3.04,All
2018-04-30,17.27,6.12,All
2018-05-01,16.4,6.87,All
2018-05-02,17.8,0.83,All
2018-05-03,18.01,0.69,All
2018-05-04,18.32,0.19,All
2018-05-05,17.56,0.06,All
2018-05-06,17.25,0.34,All
2018-05-07,17.03,6.97,All
2018-05-08,17.75,3.18,All
2018-05-09,18.08,0.0,All
2018-05-10,17.69,0.0,All
2018-05-11,17.73,0.0,All
2018-05-12,18.05,0.0,All
2018-05-13,17.53,0.0,All
2018-05-14,16.95,0.23,All
2018-05-15,17.85,0.01,All
2018-05-16,18.72,1.35,All
2018-05-17,15.75,7.34,All
2018-05-18,17.93,3.02,All
2018-05-19,16.02,5.43,All
2018-05-20,17.29,0.76,All
2018-05-21,16.79,2.89,All
2018-05-22,16.39,3.41,All
2018-05-23,17.79,0.68,All
2018-05-24,18.2,3.65,All
2018-05-25,18.45,2.93,All
2018-05-26,18.76,2.44,All
2018-05-27,17.26,6.06,All
2018-05-28,18.42,1.16,All
2018-05-29,17.85,2.47,All
2018-05-30,17.34,4.13,All
2018-05-31,18.24,1.76,All
2018-06-01,17.88,2.68,All
2018-06-02,17.32,11.89,All
2018-06-03,17.95,5.64,All
2018-06-04,19.27,0.39,All
2018-06-05,18.21,0.98,All
2018-06-06,18.09,1.08,All
2018-06-07,16.82,6.71,All
2018-06-08,17.34,4.25,All
2018-06-09,16.95,9.94,All
2018-06-10,18.2,1.85,All
2018-06-11,17.78,9.01,All
2018-06-12,17.63,8.99,All
2018-06-13,16.15,5.87,All
2018-06-14,15.42,12.39,All
2018-06-15,15.54,15.4,All
2018-06-16,17.48,2.41,All
2018-06-17,17.78,0.55,All
2018-06-18,17.36,2.44,All
2018-06-19,17.26,1.6,All
2018-06-20,17.19,1.13,All
2018-06-21,16.78,0.56,All
2018-06-22,16.5,0.65,All
2018-06-23,16.22,2.25,All
2018-06-24,15.63,10.36,All
2018-06-25,16.22,5.47,All
2018-06-26,16.61,9.92,All
2018-06-27,16.93,10.69,All
2018-06-28,16.69,3.31,All
2018-06-29,15.54,17.92,All
2018-06-30,15.85,20.68,All
2018-07-01,15.77,1.8,All
2018-07-02,16.87,1.89,All
2018-07-03,17.11,4.31,All
2018-07-04,16.72,5.87,All
2018-07-05,16.29,2.49,All
2018-07-06,15.44,6.18,All
2018-07-07,15.31,6.55,All
2018-07-08,15.29,2.4,All
2018-07-09,16.02,4.03,All
2018-07-10,14.2,12.95,All
2018-07-11,14.29,6.17,All
2018-07-12,15.02,9.11,All
2018-07-13,15.42,6.02,All
2018-07-14,16.15,5.29,All
2018-07-15,15.83,5.89,All
2018-07-16,16.19,10.76,All
2018-07-17,15.12,12.94,All
2018-07-18,15.16,17.6,All
2018-07-19,16.41,8.32,All
2018-07-20,15.92,11.63,All
2018-07-21,16.1,14.89,All
2018-07-22,16.1,4.36,All
2018-07-23,16.2,3.09,All
2018-07-24,15.37,8.79,All
2018-07-25,15.06,2.98,All
2018-07-26,16.17,4.98,All
2018-07-27,16.57,3.13,All
2018-07-28,15.69,14.16,All
2018-07-29,15.2,10.4,All
2018-07-30,15.79,3.82,All
2018-07-31,15.99,2.86,All
2018-08-01,15.89,7.06,All
2018-08-02,16.68,4.24,All
2018-08-03,16.48,9.56,All
2018-08-04,15.67,4.81,All
2018-08-05,15.15,10.4,All
2018-08-06,15.34,2.28,All
2018-08-07,16.01,3.47,All
2018-08-08,14.53,4.74,All
2018-08-09,15.04,0.67,All
2018-08-10,15.02,0.75,All
2018-08-11,16.17,0.21,All
2018-08-12,16.1,0.18,All
2018-08-13,14.36,2.31,All
2018-08-14,14.85,19.5,All
2018-08-15,14.82,9.5,All
2018-08-16,15.06,27.42,All
2018-08-17,15.23,16.86,All
2018-08-18,14.83,26.89,All
2018-08-19,15.49,8.5,All
2018-08-20,15.62,40.85,All
2018-08-21,15.42,27.73,All
2018-08-22,15.32,10.21,All
2018-08-23,15.29,26.34,All
2018-08-24,15.51,7.69,All
2018-08-25,15.42,4.55,All
2018-08-26,15.67,13.4,All
2018-08-27,14.85,15.13,All
2018-08-28,15.54,4.54,All
2018-08-29,15.1,2.47,All
2018-08-30,14.97,7.01,All
2018-08-31,15.48,7.18,All
2018-09-01,16.39,9.49,All
2018-09-02,16.4,0.84,All
2018-09-03,16.04,4.22,All
2018-09-04,15.2,13.98,All
2018-09-05,14.72,2.23,All
2018-09-06,14.65,0.59,All
2018-09-07,14.87,0.8,All
2018-09-08,14.62,2.29,All
2018-09-09,15.62,0.48,All
2018-09-10,15.91,1.46,All
2018-09-11,15.2,3.97,All
2018-09-12,15.15,2.87,All
2018-09-13,15.78,8.91,All
2018-09-14,15.38,2.24,All
2018-09-15,14.79,0.87,All
2018-09-16,15.18,1.21,All
2018-09-17,14.97,0.32,All
2018-09-18,14.43,0.01,All
2018-09-19,14.8,0.0,All
2018-09-20,14.72,0.0,All
2018-09-21,14.24,0.0,All
2018-09-22,14.74,0.0,All
2018-09-23,14.26,0.0,All
2018-09-24,13.58,0.0,All
2018-09-25,14.31,0.06,All
2018-09-26,14.33,0.1,All
2018-09-27,15.04,0.18,All
2018-09-28,14.45,0.0,All
2018-09-29,13.83,0.0,All
2018-09-30,14.43,0.32,All
2018-10-01,15.04,0.67,All
2018-10-02,14.19,0.07,All
2018-10-03,14.39,0.3,All
2018-10-04,14.35,0.52,All
2018-10-05,14.5,0.0,All
2018-10-06,14.92,0.0,All
2018-10-07,15.84,0.12,All
2018-10-08,15.92,0.02,All
2018-10-09,15.3,0.0,All
2018-10-10,15.19,0.0,All
2018-10-11,15.05,0.0,All
2018-10-12,15.05,0.0,All
2018-10-13,15.11,0.01,All
2018-10-14,15.69,1.21,All
2018-10-15,16.15,2.92,All
2018-10-16,15.17,4.95,All
2018-10-17,15.97,1.62,All
2018-10-18,15.88,0.69,All
2018-10-19,15.11,3.9,All
2018-10-20,15.37,0.51,All
2018-10-21,15.12,0.48,All
2018-10-22,14.56,2.11,All
2018-10-23,14.25,4.6,All
2018-10-24,14.24,1.29,All
2018-10-25,14.05,0.63,All
2018-10-26,14.59,0.01,All
2018-10-27,14.21,0.01,All
2018-10-28,14.03,0.0,All
2018-10-29,13.46,0.0,All
2018-10-30,13.37,0.0,All
2018-10-31,13.19,0.0,All
2018-11-01,12.91,0.0,All
2018-11-02,13.74,0.0,All
2018-11-03,14.51,0.0,All
2018-11-04,15.1,0.06,All
2018-11-05,15.27,0.77,All
2018-11-06,14.93,1.28,All
2018-11-07,14.59,1.66,All
2018-11-08,14.57,9.28,All
2018-11-09,14.88,1.4,All
2018-11-10,15.25,0.58,All
2018-11-11,13.78,4.24,All
2018-11-12,13.9,0.1,All
2018-11-13,13.4,0.0,All
2018-11-14,14.13,0.0,All
2018-11-15,15.0,1.45,All
2018-11-16,15.19,0.79,All
2018-11-17,14.84,1.12,All
2018-11-18,14.63,0.13,All
2018-11-19,13.31,0.0,All
2018-11-20,11.96,0.0,All
2018-11-21,11.47,0.0,All
2018-11-22,11.71,0.0,All
2018-11-23,13.1,0.0,All
2018-11-24,13.64,0.0,All
2018-11-25,14.28,0.07,All
2018-11-26,14.45,2.26,All
2018-11-27,14.65,0.77,All
2018-11-28,13.7,0.07,All
2018-11-29,14.12,0.79,All
2018-11-30,13.91,0.09,All
2018-12-01,14.04,0.0,All
2018-12-02,15.06,0.0,All
2018-12-03,15.19,0.01,All
2018-12-04,14.68,0.0,All
2018-12-05,14.28,0.0,All
2018-12-06,15.73,0.0,All
2018-12-07,15.36,0.17,All
2018-12-08,14.69,0.26,All
2018-12-09,15.21,0.37,All
2018-12-10,16.21,0.03,All
2018-12-11,15.46,0.11,All
2018-12-12,14.72,0.0,All
2018-12-13,13.81,0.0,All
2018-12-14,13.69,0.0,All
2018-12-15,13.56,0.0,All
2018-12-16,14.64,0.0,All
2018-12-17,15.04,0.0,All
2018-12-18,14.89,0.0,All
2018-12-19,14.28,0.0,All
2018-12-20,14.01,0.0,All
2018-12-21,14.28,0.0,All
2018-12-22,14.72,0.01,All
2018-12-23,14.55,0.04,All
2018-12-24,14.0,0.0,All
2018-12-25,13.39,0.0,All
2018-12-26,13.71,0.0,All
2018-12-27,15.29,0.0,All
2018-12-28,16.05,0.34,All
2018-12-29,15.38,0.0,All
2018-12-30,14.88,0.0,All
2018-12-31,14.11,0.0,All
2019-01-01,13.36,0.0,All
2019-01-02,13.97,0.0,All
2019-01-03,15.45,0.0,All
2019-01-04,13.57,0.0,All
2019-01-05,12.87,0.0,All
2019-01-06,13.25,0.0,All
2019-01-07,14.05,0.0,All
2019-01-08,13.47,0.0,All
2019-01-09,13.08,0.0,All
2019-01-10,13.12,0.0,All
2019-01-11,12.71,0.0,All
2019-01-12,12.28,0.0,All
2019-01-13,12.75,0.0,All
2019-01-14,13.92,0.0,All
2019-01-15,15.25,0.0,All
2019-01-16,15.48,0.0,All
2019-01-17,16.07,0.0,All
2019-01-18,15.12,0.0,All
2019-01-19,15.87,0.0,All
2019-01-20,15.65,0.0,All
2019-01-21,16.11,0.0,All
2019-01-22,17.3,0.0,All
2019-01-23,16.78,0.0,All
2019-01-24,16.88,0.0,All
2019-01-25,16.76,0.0,All
2019-01-26,16.76,0.0,All
2019-01-27,16.83,0.0,All
2019-01-28,16.46,0.0,All
2019-01-29,15.69,0.0,All
2019-01-30,15.99,0.0,All
2019-01-31,15.73,0.0,All
2019-02-01,15.68,0.0,All
2019-02-02,16.21,0.0,All
2019-02-03,16.76,0.0,All
2019-02-04,17.51,0.0,All
2019-02-05,17.3,0.0,All
2019-02-06,17.88,0.06,All
2019-02-07,19.26,0.02,All
2019-02-08,19.25,0.03,All
2019-02-09,19.29,0.11,All
2019-02-10,17.83,0.01,All
2019-02-11,19.15,0.12,All
2019-02-12,18.03,0.38,All
2019-02-13,17.92,0.02,All
2019-02-14,17.77,0.3,All
2019-02-15,18.21,0.52,All
2019-02-16,18.2,1.23,All
2019-02-17,18.14,2.08,All
2019-02-18,17.58,0.02,All
2019-02-19,18.25,0.45,All
2019-02-20,18.1,0.28,All
2019-02-21,17.41,1.48,All
2019-02-22,16.93,3.13,All
2019-02-23,17.31,0.08,All
2019-02-24,16.87,0.38,All
2019-02-25,16.79,0.67,All
2019-02-26,16.98,0.0,All
2019-02-27,17.01,0.0,All
2019-02-28,18.55,0.0,All
2019-03-01,19.61,0.36,All
2019-03-02,19.54,0.32,All
2019-03-03,19.25,0.07,All
2019-03-04,18.94,2.83,All
2019-03-05,17.98,10.05,All
2019-03-06,17.29,6.43,All
2019-03-07,17.0,17.9,All
2019-03-08,16.92,2.75,All
2019-03-09,16.31,0.79,All
2019-03-10,16.79,0.74,All
2019-03-11,17.48,0.43,All
2019-03-12,18.32,0.4,All
2019-03-13,17.46,0.74,All
2019-03-14,18.12,0.3,All
2019-03-15,18.03,0.12,All
2019-03-16,17.63,0.08,All
2019-03-17,17.31,0.02,All
2019-03-18,17.27,0.72,All
2019-03-19,17.81,0.08,All
2019-03-20,18.07,0.01,All
2019-03-21,19.35,0.04,All
2019-03-22,19.03,0.02,All
2019-03-23,18.89,0.02,All
2019-03-24,18.88,0.01,All
2019-03-25,19.58,0.07,All
2019-03-26,20.06,0.41,All
2019-03-27,17.28,1.97,All
2019-03-28,16.94,3.89,All
2019-03-29,16.68,1.58,All
2019-03-30,17.72,4.15,All
2019-03-31,18.58,0.65,All
2019-04-01,18.73,5.43,All
2019-04-02,17.21,8.57,All
2019-04-03,17.13,5.55,All
2019-04-04,17.43,6.31,All
2019-04-05,17.41,18.57,All
2019-04-06,17.04,4.14,All
2019-04-07,17.63,1.75,All
2019-04-08,18.88,0.62,All
2019-04-09,18.42,2.57,All
2019-04-10,18.32,3.34,All
2019-04-11,18.01,1.63,All
2019-04-12,15.77,8.08,All
2019-04-13,16.74,7.88,All
2019-04-14,17.44,2.37,All
2019-04-15,16.44,6.69,All
2019-04-16,16.26,2.84,All
2019-04-17,16.84,3.0,All
2019-04-18,17.73,5.61,All
2019-04-19,16.46,2.34,All
2019-04-20,16.37,11.1,All
2019-04-21,16.78,3.64,All
2019-04-22,17.19,7.45,All
2019-04-23,16.99,11.63,All
2019-04-24,17.39,0.47,All
2019-04-25,16.8,0.51,All
2019-04-26,16.91,0.0,All
2019-04-27,18.3,0.13,All
2019-04-28,18.18,0.77,All
2019-04-29,17.55,1.07,All
2019-04-30,17.85,0.19,All
2019-05-01,17.99,0.04,All
2019-05-02,18.33,0.0,All
2019-05-03,18.24,0.0,All
2019-05-04,18.3,0.0,All
2019-05-05,18.91,0.35,All
2019-05-06,18.58,0.0,All
2019-05-07,18.57,0.0,All
2019-05-08,18.73,0.0,All
2019-05-09,18.16,0.19,All
2019-05-10,18.44,0.0,All
2019-05-11,18.23,0.0,All
2019-05-12,19.18,0.0,All
2019-05-13,19.38,0.0,All
2019-05-14,20.59,0.0,All
2019-05-15,20.29,0.0,All
2019-05-16,20.6,0.0,All
2019-05-17,19.53,0.6,All
2019-05-18,17.67,3.42,All
2019-05-19,19.04,0.59,All
2019-05-20,15.53,2.13,All
2019-05-21,16.7,3.24,All
2019-05-22,16.79,6.08,All
2019-05-23,17.02,4.43,All
2019-05-24,17.13,4.14,All
2019-05-25,16.64,6.98,All
2019-05-26,18.1,1.47,All
2019-05-27,18.04,0.09,All
2019-05-28,17.96,0.31,All
2019-05-29,18.37,0.34,All
2019-05-30,18.04,0.59,All
2019-05-31,17.79,0.93,All
2019-06-01,16.99,3.5,All
2019-06-02,17.63,6.25,All
2019-06-03,18.47,1.18,All
2019-06-04,18.77,0.09,All
2019-06-05,19.64,1.04,All
2019-06-06,19.78,2.71,All
2019-06-07,18.79,9.31,All
2019-06-08,18.39,8.41,All
2019-06-09,16.39,31.37,All
2019-06-10,16.52,14.64,All
2019-06-11,17.1,10.73,All
2019-06-12,17.89,1.05,All
2019-06-13,18.1,2.69,All
2019-06-14,17.61,13.0,All
2019-06-15,17.41,2.05,All
2019-06-16,17.65,3.88,All
2019-06-17,17.83,4.51,All
2019-06-18,18.25,7.65,All
2019-06-19,18.26,1.67,All
2019-06-20,18.61,1.0,All
2019-06-21,18.31,0.75,All
2019-06-22,17.59,2.09,All
2019-06-23,16.25,1.96,All
2019-06-24,17.79,4.34,All
2019-06-25,17.56,2.32,All
2019-06-26,18.33,0.35,All
2019-06-27,18.36,1.95,All
2019-06-28,18.58,1.84,All
2019-06-29,18.43,3.04,All
2019-06-30,17.1,18.16,All
2019-07-01,16.84,11.29,All
2019-07-02,16.31,8.51,All
